group,drop_diff,abs_diff_mgL
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,2,10.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,6,30.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,2,10.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,2,10.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,5,25.0
volunteer_within_test,0,0.0
volunteer_within_test,1,5.0
volunteer_within_test,0,0.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.10000000000000142
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.10000000000000142
professional_within_test,,0.09999999999999964
professional_within_test,,0.038000000000000256
professional_within_test,,0.09999999999999964
professional_within_test,,0.10000000000000142
professional_within_test,,0.09999999999999964
professional_within_test,,0.09999999999999964
professional_within_test,,0.0
professional_within_test,,0.5
professional_within_test,,0.10000000000000142
professional_within_test,,0.021999999999999353
professional_within_test,,0.0
professional_within_test,,3.0
professional_within_test,,0.0
professional_within_test,,1.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,2.0
professional_within_test,,6.0
professional_within_test,,3.0
professional_within_test,,2.0
professional_within_test,,1.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,0.29999999999999716
professional_within_test,,2.0
professional_within_test,,4.0
professional_within_test,,5.0
professional_within_test,,2.0
professional_within_test,,2.0
professional_within_test,,3.0
professional_within_test,,3.0
professional_within_test,,1.0
professional_within_test,,0.0
professional_within_test,,2.0
professional_within_test,,1.0
professional_within_test,,3.0
professional_within_test,,2.0
professional_within_test,,1.0
professional_within_test,,0.0
professional_within_test,,2.0
professional_within_test,,1.0
professional_within_test,,6.0
professional_within_test,,6.0
professional_within_test,,3.0
professional_within_test,,1.0
professional_within_test,,6.0
professional_within_test,,3.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,5.0
professional_within_test,,9.0
professional_within_test,,1.0
professional_within_test,,13.0
professional_within_test,,0.30000000000001137
professional_within_test,,1.0
professional_within_test,,8.0
professional_within_test,,2.0
professional_within_test,,1.0
professional_within_test,,6.0
professional_within_test,,1.0
professional_within_test,,0.0
professional_within_test,,1.0
professional_within_test,,5.700000000000003
professional_within_test,,5.0
professional_within_test,,0.9000000000000057
professional_within_test,,2.0
professional_within_test,,6.0
professional_within_test,,24.0
professional_within_test,,0.0
professional_within_test,,2.0
professional_within_test,,1.0
professional_within_test,,1.0
professional_within_test,,3.0
professional_within_test,,1.0
professional_within_test,,6.0
professional_within_test,,1.0
professional_within_test,,0.0
professional_within_test,,4.0
professional_within_test,,2.0
professional_within_test,,0.0
professional_within_test,,0.0
professional_within_test,,4.0
professional_within_test,,18.0
professional_within_test,,0.0
professional_within_test,,5.0
professional_within_test,,2.0
professional_within_test,,1.0
professional_within_test,,6.0
professional_within_test,,0.0
professional_within_test,,1.0
professional_within_test,,5.0
professional_within_test,,20.0
professional_within_test,,1.0
professional_within_test,,0.0
professional_within_test,,2.0
professional_within_test,,9.0
professional_within_test,,4.0
professional_within_test,,4.0
professional_within_test,,1.0
professional_within_test,,3.0
professional_within_test,,4.0
professional_within_test,,2.0
professional_within_site,,0.3000000000000007
professional_within_site,,0.1999999999999993
professional_within_site,,0.20000000000000107
professional_within_site,,0.10000000000000142
professional_within_site,,0.0
professional_within_site,,0.10000000000000142
professional_within_site,,0.3000000000000007
professional_within_site,,0.10000000000000142
professional_within_site,,0.09999999999999787
professional_within_site,,0.09999999999999787
professional_within_site,,0.09999999999999964
professional_within_site,,0.02799999999999958
professional_within_site,,0.40000000000000036
professional_within_site,,0.0
professional_within_site,,0.20000000000000107
professional_within_site,,0.1999999999999993
professional_within_site,,0.10000000000000142
professional_within_site,,0.1999999999999993
professional_within_site,,0.5
professional_within_site,,0.012000000000000455
professional_within_site,,0.0
professional_within_site,,1.0
professional_within_site,,3.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,3.0
professional_within_site,,4.0
professional_within_site,,0.0
professional_within_site,,3.0
professional_within_site,,1.0
professional_within_site,,1.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,0.5999999999999943
professional_within_site,,4.0
professional_within_site,,18.0
professional_within_site,,2.0
professional_within_site,,9.0
professional_within_site,,2.0
professional_within_site,,2.0
professional_within_site,,2.0
professional_within_site,,1.0
professional_within_site,,1.0
professional_within_site,,2.0
professional_within_site,,1.0
professional_within_site,,4.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,5.0
professional_within_site,,13.0
professional_within_site,,12.0
professional_within_site,,2.0
professional_within_site,,5.0
professional_within_site,,15.0
professional_within_site,,6.0
professional_within_site,,0.0
professional_within_site,,0.09999999999999964
professional_within_site,,6.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,17.0
professional_within_site,,0.7999999999999972
professional_within_site,,0.0
professional_within_site,,10.0
professional_within_site,,2.0
professional_within_site,,1.0
professional_within_site,,6.0
professional_within_site,,1.0
professional_within_site,,23.0
professional_within_site,,4.0
professional_within_site,,6.1000000000000085
professional_within_site,,6.0
professional_within_site,,0.8000000000000043
professional_within_site,,1.0
professional_within_site,,8.0
professional_within_site,,1.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,0.0
professional_within_site,,2.0
professional_within_site,,1.0
professional_within_site,,6.0
professional_within_site,,3.0
professional_within_site,,1.0
professional_within_site,,15.0
professional_within_site,,1.0
professional_within_site,,2.0
professional_within_site,,6.0
professional_within_site,,1.0
professional_within_site,,3.0
professional_within_site,,15.0
professional_within_site,,2.0
professional_within_site,,4.0
professional_within_site,,3.0
professional_within_site,,5.0
professional_within_site,,6.0
professional_within_site,,2.0
professional_within_site,,4.0
professional_within_site,,0.0
professional_within_site,,18.0
professional_within_site,,21.0
professional_within_site,,7.0
professional_within_site,,2.0
professional_within_site,,10.0
professional_within_site,,4.0
professional_within_site,,0.0
professional_within_site,,1.0
professional_within_site,,0.0
professional_within_site,,40.0
professional_within_site,,3.0
